item_begin	tag=2	object_id=17	drop_type=0	drop_anim_type=3	drop_radius=8	drop_height=4	drop_texture={{[dropitems.drop_quiver_m00];{[dropitemstex.drop_quiver_t00]};[None];[None]}}	icon={[icon.etc_wooden_quiver_i00];[None];[None];[None];[None]}	durability=-1	weight=1	material_type=wood	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=equipment	mesh={[LineageWeapons.wooden_arrow_m00_et]}	texture={[LineageWeaponsTex.wooden_arrow_t00_et]}	drop_sound=[ItemSound.itemdrop_arrow]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=arrow	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29732	drop_type=0	drop_anim_type=3	drop_radius=7	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=paper	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.pannel_blessed]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[None]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29733	drop_type=0	drop_anim_type=3	drop_radius=7	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=paper	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.pannel_blessed]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[None]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29734	drop_type=0	drop_anim_type=3	drop_radius=7	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=paper	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.pannel_blessed]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[None]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29735	drop_type=0	drop_anim_type=3	drop_radius=7	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=paper	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.pannel_blessed]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[None]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29736	drop_type=0	drop_anim_type=0	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.accessary_mage_earing_i00];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=steel	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=quest	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=none	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29737	drop_type=0	drop_anim_type=0	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.accessary_ring_of_binding_i00];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=steel	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=quest	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=none	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29738	drop_type=0	drop_anim_type=0	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.item_normal142];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=steel	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=quest	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=none	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29739	drop_type=0	drop_anim_type=0	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=paper	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[None]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=none	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29740	drop_type=0	drop_anim_type=3	drop_radius=6	drop_height=3	drop_texture={{[dropitems.drop_scroll_m00];{[dropitemstex.drop_scroll_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=paper	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_scroll]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=scrl_enchant_wp	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29741	drop_type=0	drop_anim_type=3	drop_radius=6	drop_height=3	drop_texture={{[dropitems.drop_scroll_m00];{[dropitemstex.drop_scroll_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=paper	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_scroll]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=scrl_enchant_am	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29742	drop_type=0	drop_anim_type=3	drop_radius=6	drop_height=3	drop_texture={{[dropitems.drop_scroll_m00];{[dropitemstex.drop_scroll_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=paper	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.pannel_blessed]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_scroll]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=bless_scrl_enchant_wp	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29743	drop_type=0	drop_anim_type=3	drop_radius=6	drop_height=3	drop_texture={{[dropitems.drop_scroll_m00];{[dropitemstex.drop_scroll_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=paper	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.pannel_blessed]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_scroll]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=bless_scrl_enchant_am	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29744	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29745	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=leather	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29746	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=2	drop_texture={{[dropitems.drop_spirit_bullet_m00];{[dropitemstex.drop_spirit_bullet_green_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=paper	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_bullet]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=b	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29747	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=2	drop_texture={{[dropitems.drop_spirit_bullet_m00];{[dropitemstex.drop_spirit_bullet_green_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=paper	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_bullet]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=b	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29748	drop_type=0	drop_anim_type=3	drop_radius=7	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=paper	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[None]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29749	drop_type=0	drop_anim_type=3	drop_radius=7	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=paper	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[None]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29750	drop_type=0	drop_anim_type=3	drop_radius=7	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=paper	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[None]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29751	drop_type=0	drop_anim_type=3	drop_radius=7	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=paper	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[None]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29817	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=paper	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_scroll]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=scroll	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29818	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv1]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29819	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv2]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29820	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv3]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29821	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv4]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29822	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv5]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29823	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv6]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29824	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv7]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29825	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv8]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29826	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv9]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29827	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv10]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29828	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv11]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29829	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv12]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29830	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv13]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29831	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv14]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29832	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv15]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29833	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv16]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29834	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv17]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29835	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv18]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29836	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv19]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29837	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv20]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=29838	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_ertheia2];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=crystal	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.etc_level_panel_lv1]	complete_item_dropsound_type=[None]	inventory_type=consumable	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_normal	etcitem_type=nick_color_new	crystal_type=crystal_free	scroll_set_id=0	item_end
